NAME,URL,CLASS
不错实验室C4D创意基础设计 C4D教程 C4D课程 C4D基础,https://chenwenb.com/bucuoc4d1.html,C4D课程
NiaoNiao的第十一期OC课（2020年10月06日最新完结的C4D教程）,https://chenwenb.com/niaoniao11.html,C4D课程
满清武士顶级影视角色制作案例教学,https://chenwenb.com/mqws1.html,zbrush课程
风绽x白衣巷九x插画速涂特训营第二期 2020年6月结课,https://chenwenb.com/chahsttxy2.html,手绘课程
bb钞怪奇角色设计系统班2020年8月的插画教程,https://chenwenb.com/bbchao1-1.html,手绘课程
ipad procreate儿童插画课程 一只八子（含笔刷）,https://chenwenb.com/yzbz2019.html,手绘课程
C4D修神记：零基础到三维封神(已完结)2020年新课,https://chenwenb.com/c4d0jc.html,C4D课程
小白成长记中级篇不加密,https://chenwenb.com/xiaobaizhong1.html,C4D课程
87time C4D+OC第16期 电商产品建模+渲染表现,https://chenwenb.com/87time16-1.html,C4D课程
痕迹指尖糖古风插画课第16期2020年新课,https://chenwenb.com/gufeng16-1.html,手绘课程
痕迹指尖糖古风精英班第15期2020年插画课,https://chenwenb.com/gufeng15-1.html,手绘课程
星图学园阿策第四期2020年6月结课高清画质插画教程,https://chenwenb.com/acext4-1.html,手绘课程
星图学园阿策第二期日韩角色基础+进阶班2019年插画教程文件已打包不会失效,https://chenwenb.com/acext2-1.html,手绘课程
巧匠淘宝美工线上特战班51期视频教程小丑主讲,https://chenwenb.com/qiaojiang51.html,电商设计
Martin_K版式设计第三期 （20年05月）,https://chenwenb.com/martinkbs3.html,平面设计
"徐拯场景进阶班第15期2019年（无素材,插画教程视频高清不缺课）",https://chenwenb.com/xuzheng2019.html,手绘课程
潘大 CG商业插画精品网络班,https://chenwenb.com/pdpd.html,视频课程
Zbrush性感赛车女郎手办雕刻高级案例流程教程【画质不错有素材】,https://chenwenb.com/xgscnlsb.html,zbrush课程
超写实角色《剑圣》全流程实战教学【老课画质不错有素材】,https://chenwenb.com/jiansheng15.html,zbrush课程
平面设计全能特训班【画质高清】,https://chenwenb.com/pingmsjtxb.html,平面设计
莫那眠川利-立绘与色彩光影 2020年新插画课程,https://chenwenb.com/mianchuanli1.html,手绘课程
缺水的海怪色彩课2019+人体课2019年插画教程,https://chenwenb.com/haiguai2019.html,手绘课程
逆转未来OC训练营第一期,https://chenwenb.com/nizhuanweilai1-1.html,电商设计
美萌minor头像插画教程2020年新课高清有素材,https://chenwenb.com/minor2020.html,手绘课程
次世代游戏角色赤鸦全流程案例教程,https://chenwenb.com/chiya.html,视频课程
Blender真香：烤鱼全流程案例教学,https://chenwenb.com/blenderky.html,Blender课程
冯渡第6期一起画TV插画零基础手绘课,https://chenwenb.com/fengdu6.html,手绘课程
曹凡图形海报综合应用,https://chenwenb.com/caofantxhb.html,平面设计
87time的C4D OC液体产品表现全流程案例教程,https://chenwenb.com/87timeyeti.html,C4D课程
老鹰C4D教程之100天进阶计划电商产品建模C4DR20 R21教程MD布料（123节课已完结）,https://chenwenb.com/laoyingc100.html,C4D课程
NiaoNiao的第十期OC渲染课有素材和模型,https://chenwenb.com/niaoniao10.html,C4D课程
NiaoNiao的第九期OC渲染课有素材和模型,https://chenwenb.com/niaoniao9.html,C4D课程
mochy用IPAD打开你的绘画大门-0基础也能会出美好事物（2020.6）插画教程,https://chenwenb.com/mochyipad1.html,手绘课程
蚂蚁八手王2020年素体课有课件,https://chenwenb.com/mayist.html,手绘课程
曼奇立德ab班2020年+送星雨预科角色班2020年+大触课堂,https://chenwenb.com/manqi2020.html,手绘课程
枭瞳精英班第四期2020年插画教程有笔刷,https://chenwenb.com/xiaotong4.html,手绘课程
巧匠43期高级电商设计特战班16节课程带素材,https://chenwenb.com/qiaojiang43.html,电商设计
莫矜iPad插画入门与创作,https://chenwenb.com/mojinipad.html,手绘课程
路鹏产品摄影6门课程合集,https://chenwenb.com/lupenheji.html,电商设计
开心老头品牌logo·VI设计实战班2019年只有视频（第3期）,https://chenwenb.com/kxltlogo3.html,平面设计
AE进阶魔法特效案例中文视频教程 附素材,https://chenwenb.com/aejinjie2.html,AE课程
灰昼ip角色绑定教程,https://chenwenb.com/huizhouip1.html,C4D课程
画画的春哥人体结构+人物速写+造型构造,https://chenwenb.com/hhdcg1.html,手绘课程
顾佳艺色彩中级班第七期2020年新插画教程,https://chenwenb.com/gjyzjb7.html,手绘课程
Senny森妮的少女风人物插画课,https://chenwenb.com/senny1.html,手绘课程
刘杨人像精修教程2019年,https://chenwenb.com/liuy2019.html,视频课程
李辰AE+C4D基础到精通教程,https://chenwenb.com/lcac1.html,C4D课程
白无常2020 C4D OC AE动态设计,https://chenwenb.com/bwcdtsj1.html,C4D课程
rosele日系速写课2020年送rosele日系插画色彩进阶班,https://chenwenb.com/rosele2020.html,手绘课程
k先生版式训练营2019,https://chenwenb.com/kxsbsxly1.html,平面设计
k先生趣味平面设计说明书（画质高清）,https://chenwenb.com/kxsqwpm1.html,平面设计
K先生平面构成和版式设计,https://chenwenb.com/kxspmgc1.html,平面设计
释开达基础人体结构绘画教程,https://chenwenb.com/skdrt1.html,手绘课程
左佐字体设计教程治字百方送像素造字课,https://chenwenb.com/zzzti1.html,平面设计
C4D白无常2019,https://chenwenb.com/bwc4d2019.html,C4D课程
灰昼C4D2019年,https://chenwenb.com/huizhou2019.html,C4D课程
胡晓波27期vi品牌设计班logo设计教程,https://chenwenb.com/bbb27.html,平面设计
krenz透视色彩构成三门2018年的都有课件,https://chenwenb.com/krenz123.html,手绘课程
krenz色彩第五期有课件k大,https://chenwenb.com/sc5.html,手绘课程
krenz2019透视课k大透视第五期有课件,https://chenwenb.com/ts2019.html,手绘课程
杰视帮产品精修与视觉合成全能班,https://chenwenb.com/shuangjie.html,电商设计
杰视帮线下课第九期,https://chenwenb.com/jiexx9.html,电商设计
杰视帮第33期,https://chenwenb.com/jie33.html,电商设计
杰视帮合成进阶班第48期,https://chenwenb.com/jie48.html,电商设计
罗雨舒实用商业插画全能班第一期（嘎罗）里面有送她噪点插画的课,https://chenwenb.com/luoyushu.html,手绘课程
养猫画画的随随古风课大合集,https://chenwenb.com/suisui.html,手绘课程
美型女性角色制作全流程高级课程第一期,https://chenwenb.com/abcmx1.html,视频课程
人物与服装概念 DAZ，MD，C4D结合案例教程，MG动画自习室 新品,https://chenwenb.com/rwfz1.html,C4D课程
AE超能力学院小莫从入门到精通全18集,https://chenwenb.com/xiaomo.html,AE课程
字体帮字体设计直播课第36期 刘兵克,https://chenwenb.com/ztb36.html,平面设计
UI设计进阶班第5期张双,https://chenwenb.com/zsui5.html,UI课程
风的诗人星火版式设计【画质还行有部分素材】,https://chenwenb.com/xh1.html,平面设计
长脸叔C4D角色类课程第五期,https://chenwenb.com/lian5.html,C4D课程
茨舞T5 2D+3D辅助2020年新课（无素材仅视频不缺课哦）,https://chenwenb.com/ciwu2.html,手绘课程
靳埭强版式设计课,https://chenwenb.com/qiang.html,平面设计
阿波C4D OC RS红移 产品渲染教程第四期 产品加动效高级综合AEPR,https://chenwenb.com/aboc4d-4.html,电商设计
阿波C4D产品渲染教程第三期高级案例 OC RS红移案例式电商产品渲染,https://chenwenb.com/abo3.html,电商设计
阿波C4D OC产品渲染教程第二期 OC案例式电商渲染 中级初级,https://chenwenb.com/abo2.html,电商设计
阿波C4D OC RS红移产品教程动效教程春节短期突击班,https://chenwenb.com/abc.html,电商设计
芝士学院12门课程合集打包,https://chenwenb.com/zhishi.html,手绘课程
杰视帮电商实战班第11期2020年新课,https://chenwenb.com/jie11.html,电商设计
立方甲包装设计第四期,https://chenwenb.com/lifangjia.html,平面设计
k大krenz2020年色彩课第6期(附加色彩第五期课件画质高清),https://chenwenb.com/krenz1.html,手绘课程
小丑2020年教程C4D教程XP粒子教程4.0全面解密系列进阶篇,https://chenwenb.com/xp4.html,C4D课程
小丑教程redshift修炼之路redshift渲染器教程C4D教程rs渲染教程,https://chenwenb.com/rs1.html,C4D课程
